2026-08-19T07:20:30Z	1.6649999999790452
2026-08-19T07:20:45Z	1.6649999999790452
2026-08-19T07:21:00Z	50.70916666663834
2026-08-19T07:21:15Z	50.70916666663834
2026-08-19T07:21:30Z	71.40583333339116
2026-08-19T07:21:45Z	71.40583333339116
2026-08-19T07:22:00Z	71.10499999996198
2026-08-19T07:22:15Z	71.10499999996198
2026-08-19T07:22:30Z	71.31500000000233
2026-08-19T07:22:45Z	71.31500000000233
2026-08-19T07:23:00Z	71.68499999997826
2026-08-19T07:23:15Z	71.68499999997826
2026-08-19T07:23:30Z	69.55916666672177
2026-08-19T07:23:45Z	69.55916666672177
2026-08-19T07:24:00Z	70.8216666666364
2026-08-19T07:24:15Z	70.8216666666364
2026-08-19T07:24:30Z	70.41250000001551
2026-08-19T07:24:45Z	70.41250000001551
2026-08-19T07:25:00Z	70.52249999999185
2026-08-19T07:25:15Z	70.52249999999185
2026-08-19T07:25:30Z	70.72083333332557
2026-08-19T07:25:45Z	70.72083333332557
2026-08-19T07:26:00Z	70.25333333331704
2026-08-19T07:26:15Z	70.25333333331704
2026-08-19T07:26:30Z	69.49166666668802
2026-08-19T07:26:45Z	69.49166666668802
2026-08-19T07:27:00Z	70.58999999999651
2026-08-19T07:27:15Z	70.58999999999651
2026-08-19T07:27:30Z	70.5350000000229
2026-08-19T07:27:45Z	70.5350000000229
2026-08-19T07:28:00Z	70.78916666666434
2026-08-19T07:28:15Z	70.78916666666434
2026-08-19T07:28:30Z	70.11166666664454
2026-08-19T07:28:45Z	70.11166666664454
2026-08-19T07:29:00Z	70.82333333333372
2026-08-19T07:29:15Z	70.82333333333372
2026-08-19T07:29:30Z	69.37537497497101
2026-08-19T07:29:45Z	69.37537497497101
2026-08-19T07:30:00Z	70.35635709049598
2026-08-19T07:30:15Z	70.35635709049598
2026-08-19T07:30:30Z	70.98166666666899
